Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
08-JUN-2023,1809.2,1814.1,1775.9,1778.25,57870821,275.89
07-JUN-2023,1802.35,1817.7,1800.65,1805.7,39599360,314.36
06-JUN-2023,1803.65,1804.3,1783.4,1797.55,32030171,359.64
05-JUN-2023,1796.25,1817.2,1795.25,1800.15,46148355,594.79
02-JUN-2023,1772.9,1788.9,1767.8,1784.5,75292746,414.66
01-JUN-2023,1761.95,1775.85,1758.4,1768.25,48958072,361.83
31-MAY-2023,1750.85,1762.65,1744.4,1755.85,38648964,477.23
30-MAY-2023,1741.95,1756.2,1737.5,1750.35,26486496,305.77
29-MAY-2023,1743.6,1745.25,1724.35,1738.45,37205875,342.9
26-MAY-2023,1685.05,1736,1684.95,1729.95,63830834,1087.66
25-MAY-2023,1699.15,1702.65,1684.55,1692,32237272,350.72
24-MAY-2023,1685.3,1715.45,1682.7,1692.95,65759004,460.31
23-MAY-2023,1666.6,1692.05,1665.6,1683.65,36980983,348.37
22-MAY-2023,1672.8,1672.8,1655.15,1665,13334685,196.41
19-MAY-2023,1675.65,1680.85,1661.15,1666.55,28149421,545.18
18-MAY-2023,1685.1,1686.05,1660.95,1662.9,19088464,255.06
17-MAY-2023,1717.1,1719.5,1662.9,1676.85,24965165,473.32
16-MAY-2023,1736.5,1737.75,1710.15,1712.6,39960475,462.19
15-MAY-2023,1703.15,1739.45,1686.05,1736.55,41186904,403.45
12-MAY-2023,1704.7,1710.2,1690.05,1701.45,44147686,609.53
11-MAY-2023,1719.7,1728.05,1711,1720.75,34797599,288.56
10-MAY-2023,1697.3,1720.4,1689.1,1716.55,58693819,393.15
09-MAY-2023,1701.85,1715.55,1690.3,1693.55,23369345,355.08
08-MAY-2023,1712.8,1715.85,1692.95,1697.45,20302826,252.54
05-MAY-2023,1737,1739.1,1703.65,1707.65,21802945,249.87
04-MAY-2023,1729.9,1743.2,1728.5,1737.95,31757907,239.12
03-MAY-2023,1721,1737.65,1717.9,1727.9,24874022,317.91
02-MAY-2023,1721.05,1734.8,1718.2,1723.1,24299332,380.59
28-APR-2023,1694.75,1719.95,1694,1714.85,44760366,668.31
27-APR-2023,1677.45,1696.1,1666.75,1684.35,48702282,568.6
26-APR-2023,1673.05,1680,1658.3,1675.5,23100928,385.11
25-APR-2023,1685.7,1691.05,1668.95,1672.25,24271521,355.43
24-APR-2023,1709.8,1710.25,1676.8,1684.3,27838142,329.3
21-APR-2023,1687.4,1713.7,1681.85,1706.65,72762147,774.64
20-APR-2023,1687.1,1688.65,1670.05,1684.2,32175533,575.47
19-APR-2023,1717.45,1717.75,1677.25,1680.85,30707115,459.38
18-APR-2023,1711.2,1718.2,1700.9,1710.1,26848650,278.41
17-APR-2023,1718.7,1743.65,1709.25,1715.8,46322333,504.66
13-APR-2023,1739.75,1742.7,1705.5,1722.5,16941336,234.23
12-APR-2023,1748.95,1751.85,1733.25,1735.35,17372864,200.14
11-APR-2023,1740.65,1750.55,1737.3,1745.4,16002807,148.05
10-APR-2023,1735.35,1743.95,1728.35,1734.9,20547445,129.08
06-APR-2023,1727.15,1742.05,1723.15,1732.8,20212287,173.04
05-APR-2023,1714.05,1728.85,1707.15,1723.15,23385413,241.64
03-APR-2023,1713.75,1720.5,1700.8,1711.7,21660214,214.1
